Date,Open,High,Low,Close,Volume,Adj Close
2009-08-10,57.30,58.30,57.00,57.80,69103000,54.98
2009-08-06,57.50,57.50,56.50,56.80,53205000,54.03
2009-08-05,57.90,58.00,56.60,56.90,53365000,54.12
2009-08-04,58.60,58.80,56.70,57.60,62034000,54.79
2009-08-03,58.60,58.60,57.10,58.30,69991000,55.45
2009-07-31,58.30,59.20,58.10,58.90,196178000,56.02
2009-07-30,56.10,56.40,55.20,56.00,62361000,53.26
2009-07-29,58.00,58.00,55.90,56.50,56781000,53.74
2009-07-28,57.60,57.90,57.10,57.90,48101000,55.07
2009-07-27,57.20,57.90,56.90,57.60,49935000,54.79
2009-07-24,57.00,57.30,56.80,57.20,81642000,54.41
2009-07-23,55.50,56.70,55.40,56.50,69194000,53.74
2009-07-22,55.20,55.60,54.70,55.30,55795000,52.60
2009-07-21,55.00,55.50,54.60,55.50,67895000,52.79
2009-07-20,54.90,55.20,54.50,54.80,69655000,52.12
2009-07-17,54.90,55.00,53.90,54.00,54577000,51.36
2009-07-16,55.00,55.20,54.00,54.10,49572000,51.46
2009-07-15,53.40,55.00,53.10,53.60,73533000,50.98
2009-07-14,55.50,56.20,55.30,55.80,88881100,49.96
2009-07-13,57.20,57.30,54.40,55.00,67172100,49.24
2009-07-10,56.00,56.20,55.40,56.10,52935300,50.23
2009-07-09,54.40,56.10,54.30,55.30,60531100,49.51
2009-07-08,54.70,54.70,54.10,54.40,58099000,48.70
2009-07-07,54.40,55.60,54.30,55.40,37127700,49.60
2009-07-06,55.10,55.30,54.20,54.40,33242300,48.70
2009-07-03,54.10,55.00,54.10,55.00,27359100,49.24
2009-07-02,54.90,55.30,54.50,55.10,34404100,49.33
2009-07-01,54.30,55.50,53.60,55.00,46831900,49.24
2009-06-30,54.60,54.70,53.80,54.70,45144500,48.97
2009-06-29,54.50,54.50,53.10,53.40,64387300,47.81
2009-06-26,53.80,54.50,53.50,54.40,68721800,48.70
2009-06-25,53.50,53.90,53.10,53.70,56556300,48.08
2009-06-24,51.60,54.80,51.50,52.90,122965700,47.36
2009-06-23,51.80,51.80,51.30,51.30,59505000,45.93
2009-06-22,51.00,53.10,51.00,53.00,48037900,47.45
2009-06-19,52.20,52.50,51.70,52.30,66898800,46.82
2009-06-18,53.30,53.30,52.00,52.70,62847600,47.18
2009-06-17,52.90,52.90,51.80,52.00,83768700,46.55
2009-06-16,53.20,54.30,52.50,53.60,78092500,47.99
2009-06-15,54.60,55.00,52.60,53.30,98056800,47.72
2009-06-12,57.80,57.80,56.00,56.00,87307300,50.14
2009-06-11,58.00,58.30,56.50,58.30,54057900,52.19
2009-06-10,57.50,58.20,57.30,58.20,55321200,52.11
2009-06-09,56.70,57.80,56.00,56.10,75314600,50.23
2009-06-08,58.10,58.10,56.50,56.60,55954300,50.67
2009-06-05,57.90,57.90,57.00,57.40,42436100,51.39
2009-06-04,58.50,59.00,57.00,57.90,81700400,51.84
2009-06-03,59.20,59.80,58.80,59.80,73274500,53.54
2009-06-02,60.00,60.00,59.00,59.90,80862200,53.63
2009-06-01,60.50,60.60,58.50,59.00,102013500,52.82
2009-05-29,60.40,60.40,60.40,60.40,000,54.07
2009-05-28,60.40,60.40,60.40,60.40,000,54.07
2009-05-27,57.00,60.40,56.70,60.40,183899800,54.07
2009-05-26,55.90,56.80,55.60,56.60,62398400,50.67
2009-05-25,56.90,56.90,55.10,55.70,50797700,49.87
2009-05-22,56.60,56.70,55.90,56.20,57527100,50.31
2009-05-21,56.20,56.80,55.80,56.60,64073700,50.67
2009-05-20,56.80,56.80,55.70,56.20,64667700,50.31
2009-05-19,57.00,57.00,56.40,57.00,91570500,51.03
2009-05-18,55.50,56.00,54.20,56.00,62795400,50.14
2009-05-15,55.80,55.80,54.80,54.80,64244600,49.06
2009-05-14,55.00,55.40,54.40,54.50,82343600,48.79
2009-05-13,55.30,56.80,55.30,56.40,94040800,50.49
2009-05-12,56.00,56.00,55.00,55.40,83635000,49.60
2009-05-11,56.50,57.00,55.60,56.20,77070400,50.31
2009-05-08,55.60,56.30,55.40,56.30,96870900,50.40
2009-05-07,57.50,57.50,56.10,56.50,141852700,50.58
2009-05-06,58.00,58.00,56.60,57.50,176802500,51.48
2009-05-05,60.50,60.90,57.50,58.00,131490100,51.93
2009-05-04,58.90,59.00,57.80,59.00,177780400,52.82
2009-05-01,55.20,55.20,55.20,55.20,000,49.42
2009-04-30,55.20,55.20,54.40,55.20,155433200,49.42
2009-04-29,51.60,51.80,51.30,51.60,58527100,46.20
2009-04-28,50.90,51.50,50.60,51.00,55329200,45.66
2009-04-27,50.60,51.00,50.20,50.50,63072700,45.21
2009-04-24,51.60,51.80,50.30,50.50,82606900,45.21
2009-04-23,50.90,51.40,50.10,51.30,62227500,45.93
2009-04-22,51.60,51.60,50.50,50.70,67226400,45.39
2009-04-21,50.50,51.60,50.50,51.60,64313900,46.20
2009-04-20,51.40,51.90,50.70,51.90,78258300,46.46
2009-04-17,51.90,52.40,50.00,50.40,153010200,45.12
2009-04-16,52.20,52.40,51.10,51.30,93780500,45.93
2009-04-15,52.50,52.50,50.80,52.00,89649000,46.55
2009-04-14,52.10,52.60,51.30,52.50,72156900,47.00
2009-04-13,53.50,53.50,52.20,52.70,57354300,47.18
2009-04-10,53.00,53.00,52.00,53.00,43027000,47.45
2009-04-09,51.00,52.40,51.00,52.40,85832000,46.91
2009-04-08,51.50,51.50,49.60,50.20,112552900,44.94
2009-04-07,51.00,52.10,51.00,52.10,75857300,46.64
2009-04-06,53.50,53.50,51.60,52.40,77220100,46.91
2009-04-03,53.50,53.80,52.10,52.60,69842400,47.09
2009-04-02,52.30,52.50,51.50,52.40,84861100,46.91
2009-04-01,51.90,52.00,50.70,50.70,51845900,45.39
2009-03-31,51.60,52.80,51.40,51.40,69573100,46.02
2009-03-30,51.80,52.00,50.80,52.00,46200800,46.55
2009-03-27,52.60,52.60,51.60,51.90,53753400,46.46
2009-03-26,51.60,52.80,51.10,51.70,61318000,46.29
2009-03-25,52.00,53.00,51.60,52.20,74241300,46.73
2009-03-24,51.50,52.40,51.30,52.40,62127000,46.91
2009-03-23,48.40,50.40,48.40,50.30,59197500,45.03
2009-03-20,49.70,49.70,47.70,47.70,62498900,42.70
2009-03-19,50.50,50.60,49.10,49.20,50981600,44.05
2009-03-18,50.20,50.50,49.75,50.40,80529600,45.12
2009-03-17,50.00,50.20,49.65,50.00,58131200,44.76
2009-03-16,50.00,50.10,49.85,50.00,74268400,44.76
2009-03-13,49.00,50.00,48.80,49.50,114907600,44.32
2009-03-12,48.60,48.70,47.95,48.25,51724300,43.20
2009-03-11,48.60,49.00,48.00,48.70,84086300,43.60
2009-03-10,46.50,47.45,46.50,47.15,76816100,42.21
2009-03-09,48.00,48.60,47.00,48.25,69829400,43.20
2009-03-06,47.00,48.75,46.85,48.50,101923000,43.42
2009-03-05,46.85,47.40,46.00,46.60,78208000,41.72
2009-03-04,45.35,46.00,44.80,46.00,84194800,41.18
2009-03-03,44.80,44.85,44.25,44.60,58369300,39.93
2009-03-02,46.00,46.00,44.15,44.75,101285800,40.06
2009-02-27,45.30,45.45,44.80,44.95,59610500,40.24
2009-02-26,45.00,45.25,44.60,45.00,51748400,40.29
2009-02-25,45.00,45.30,44.30,44.70,53483000,40.02
2009-02-24,43.95,44.40,43.50,44.00,59968300,39.39
2009-02-23,43.80,45.20,43.50,45.00,48933400,40.29
2009-02-20,44.15,44.80,43.85,43.90,71748900,39.30
2009-02-19,45.20,46.20,44.00,45.40,57849800,40.65
2009-02-18,44.00,45.30,43.60,44.60,57631700,39.93
2009-02-17,45.10,45.40,43.05,43.80,69379100,39.21
2009-02-16,46.95,46.95,45.75,45.85,51524300,41.05
2009-02-13,45.80,46.25,45.80,45.95,49684100,41.14
2009-02-12,46.20,46.45,44.90,45.35,68792200,40.60
2009-02-11,44.00,46.10,44.00,46.05,80546700,41.23
2009-02-10,46.00,46.00,44.80,44.85,44570700,40.15
2009-02-09,46.40,46.60,45.40,45.50,104560100,40.74
2009-02-06,44.00,45.00,43.90,44.70,100351200,40.02
2009-02-05,42.90,43.30,42.40,42.40,69793200,37.96
2009-02-04,43.00,43.05,42.75,42.90,83271200,38.41
2009-02-03,43.05,43.05,42.30,42.85,88523400,38.36
2009-02-02,41.20,42.35,40.55,41.80,112945900,37.42
2009-01-30,40.20,40.20,40.20,40.20,000,35.99
2009-01-29,40.20,40.20,40.20,40.20,000,35.99
2009-01-28,40.20,40.20,40.20,40.20,000,35.99
2009-01-27,40.20,40.20,40.20,40.20,000,35.99
2009-01-26,40.20,40.20,40.20,40.20,000,35.99
2009-01-23,40.20,40.20,40.20,40.20,000,35.99
2009-01-22,40.20,40.20,40.20,40.20,000,35.99
2009-01-21,39.00,40.40,38.70,40.20,65519900,35.99
2009-01-20,40.00,40.00,39.60,39.60,81333600,35.45
2009-01-19,41.00,41.40,40.90,41.00,36530700,36.71
2009-01-16,42.00,42.00,41.15,41.70,32827300,37.33
2009-01-15,41.10,41.30,40.55,41.00,73444300,36.71
2009-01-14,43.50,44.00,43.00,43.00,45100300,38.50
2009-01-13,42.80,43.95,41.70,43.80,72003200,39.21
2009-01-12,40.50,41.90,40.50,41.65,49417800,37.29
2009-01-09,40.80,42.40,40.50,41.00,68485700,36.71
2009-01-08,43.50,43.50,41.50,41.55,88934400,37.20
2009-01-07,45.95,46.45,44.20,44.55,70769000,39.88
2009-01-06,46.05,46.25,45.00,45.60,34246300,40.82
2009-01-05,46.00,47.10,45.80,46.25,41163700,41.41
2009-01-02,44.40,44.40,44.40,44.40,000,39.75
2009-01-01,44.40,44.40,44.40,44.40,000,39.75
2008-12-31,45.50,45.50,43.90,44.40,20743100,39.75
2008-12-30,43.85,45.50,43.50,45.20,30441400,40.47
2008-12-29,43.60,43.60,42.60,43.35,17648800,38.81
2008-12-26,43.10,43.50,42.80,43.40,7415800,38.86
2008-12-25,43.40,43.40,42.80,43.10,6107300,38.59
2008-12-24,43.85,43.85,43.00,43.40,30835400,38.86
2008-12-23,43.50,44.45,42.80,43.85,38107500,39.26
2008-12-22,45.00,45.45,44.00,44.60,51111200,39.93
2008-12-19,44.00,45.35,44.00,44.95,39498500,40.24
2008-12-18,45.75,46.00,44.50,45.00,49571600,40.29
2008-12-17,46.00,46.10,45.20,46.00,87302300,41.18
2008-12-16,43.00,44.50,42.40,44.50,58276900,39.84
2008-12-15,43.50,44.50,43.45,43.45,68397200,38.90
2008-12-12,42.85,43.80,41.80,41.80,68770100,37.42
2008-12-11,44.00,44.90,43.50,44.90,82269200,40.20
2008-12-10,41.00,43.65,41.00,43.65,113429300,39.08
2008-12-09,40.75,40.80,39.80,40.80,79399000,36.53
2008-12-08,37.85,39.80,37.85,39.80,101543100,35.63
2008-12-05,37.30,37.85,37.00,37.20,40846200,33.30
2008-12-04,37.90,37.90,36.80,37.05,59691900,33.17
2008-12-03,36.85,37.55,36.50,37.15,73562900,33.26
2008-12-02,37.95,38.40,37.95,37.95,83978700,33.98
2008-12-01,39.80,41.90,39.80,40.80,62615500,36.53
2008-11-28,40.90,41.15,40.40,40.80,50929300,36.53
2008-11-27,40.90,41.25,40.55,40.90,62983300,36.62
2008-11-26,39.90,40.30,39.00,39.00,57932200,34.92
2008-11-25,39.10,39.90,38.50,39.90,82679300,35.72
2008-11-24,38.50,38.50,37.15,37.30,50246900,33.39
2008-11-21,36.40,39.30,36.40,38.50,56183500,34.47
2008-11-20,36.50,37.40,36.50,36.80,43302400,32.95
2008-11-19,38.10,39.40,38.00,38.00,50393700,34.02
2008-11-18,39.60,39.80,38.30,38.50,69764000,34.47
2008-11-17,40.00,41.50,40.00,40.80,43537500,36.53
2008-11-14,42.00,42.00,41.10,41.70,45642000,37.33
2008-11-13,41.00,41.65,40.50,40.50,57074900,36.26
2008-11-12,43.10,44.15,42.65,43.40,58458800,38.86
2008-11-11,42.70,44.00,42.00,43.10,38927600,38.59
2008-11-10,43.30,43.40,41.90,43.20,63185300,38.68
2008-11-07,41.55,44.65,41.55,43.50,98908000,38.94
2008-11-06,44.65,44.70,44.65,44.65,39522600,39.97
2008-11-05,49.20,49.40,47.25,48.00,74490500,42.97
2008-11-04,47.50,48.50,46.70,48.00,58564300,42.97
2008-11-03,49.50,49.50,46.00,47.00,59412500,42.08
2008-10-31,45.70,48.00,45.10,48.00,108091700,42.97
2008-10-30,43.25,44.90,43.25,44.90,73326800,40.20
2008-10-29,42.45,42.45,41.70,42.00,102281800,37.60
2008-10-28,37.15,40.60,36.50,39.70,84327500,35.54
2008-10-27,37.00,38.95,37.00,38.30,64823400,34.29
2008-10-24,39.75,40.05,39.75,39.75,60111000,35.59
2008-10-23,41.15,41.15,41.15,41.15,27365100,36.84
2008-10-22,42.70,43.70,42.60,42.60,48494200,38.14
2008-10-21,44.80,45.00,42.75,44.10,72999100,39.48
2008-10-20,43.40,44.50,43.40,44.20,74536800,39.57
2008-10-17,44.95,45.45,44.95,44.95,52474000,40.24
2008-10-16,46.55,46.55,46.55,46.55,16615600,41.68
2008-10-15,48.50,49.00,48.20,48.20,68217300,43.15
2008-10-14,49.90,49.90,49.25,49.90,90937400,44.67
2008-10-13,46.15,47.10,45.20,46.65,93666900,41.76
2008-10-10,46.10,46.10,46.10,46.10,000,41.27
2008-10-09,46.25,48.50,46.10,46.10,64536000,41.27
2008-10-08,48.50,49.05,46.25,46.25,86230900,41.41
2008-10-07,48.00,50.50,47.95,49.70,48947500,44.50
2008-10-06,50.20,50.50,49.00,49.00,59422600,43.87
2008-10-03,50.40,51.80,50.20,51.40,56136200,46.02
2008-10-02,53.10,53.10,51.00,51.40,43619000,46.02
2008-10-01,54.00,54.00,52.50,52.50,43628000,47.00
2008-09-30,50.00,52.50,49.80,52.50,78348700,47.00
2008-09-29,53.40,53.40,53.40,53.40,000,47.81
2008-09-26,53.10,53.40,52.00,53.40,71671500,47.81
2008-09-25,52.80,54.30,52.80,53.00,39524600,47.45
2008-09-24,54.00,54.20,53.30,53.30,39469300,47.72
2008-09-23,54.70,55.90,54.70,55.00,56568400,49.24
2008-09-22,57.10,57.10,55.60,55.80,60327100,49.96
2008-09-19,54.60,55.60,54.00,55.60,130290100,49.78
2008-09-18,51.50,53.60,51.50,52.00,123948600,46.55
2008-09-17,54.00,54.50,52.80,52.90,85298300,47.36
2008-09-16,50.70,52.30,50.70,51.00,60774300,45.66
2008-09-15,52.80,53.10,51.00,51.70,41212000,46.29
2008-09-12,52.80,53.10,52.10,52.70,37015100,47.18
2008-09-11,53.60,53.60,51.70,52.30,72654400,46.82
2008-09-10,53.60,54.50,53.20,53.70,66204300,48.08
2008-09-09,55.00,55.70,54.20,54.30,50564500,48.61
2008-09-08,55.50,56.70,55.40,56.70,64699800,50.76
2008-09-05,52.20,53.50,51.80,53.00,81669300,47.45
2008-09-04,53.20,54.70,53.00,53.40,71765000,47.81
2008-09-03,54.50,55.50,54.20,55.00,78947700,49.24
2008-09-02,56.00,56.00,54.10,54.30,116539700,48.61
2008-09-01,57.60,57.60,56.00,56.60,119377900,50.67
2008-08-29,59.90,60.00,58.90,58.90,78159800,52.73
2008-08-28,59.90,60.50,59.70,60.10,80459200,53.81
2008-08-27,59.90,61.10,59.50,60.40,65996300,54.07
2008-08-26,60.00,60.20,59.40,60.00,52961400,53.72
2008-08-25,60.00,61.00,59.40,60.50,52525300,54.16
2008-08-22,59.90,60.40,59.40,60.20,52435800,53.90
2008-08-21,59.30,59.60,59.10,59.40,46564600,53.18
2008-08-20,59.20,60.70,59.20,60.00,37183900,53.72
2008-08-19,59.20,60.40,58.90,60.00,50736400,53.72
2008-08-18,60.80,61.10,60.00,60.10,49773600,53.81
2008-08-15,60.90,61.40,60.00,60.60,50530300,54.25
2008-08-14,61.00,61.10,60.00,60.50,41157700,54.16
2008-08-13,61.80,62.20,61.10,61.20,56098000,54.79
2008-08-12,61.20,61.70,60.90,61.20,63225500,54.79
2008-08-11,61.50,61.80,60.50,60.60,25034500,54.25
2008-08-08,59.50,60.60,59.50,60.50,77002000,54.16
2008-08-07,59.10,59.80,58.60,59.50,45290300,53.27
2008-08-06,57.40,59.00,57.20,58.80,82447100,52.64
2008-08-05,56.20,56.20,55.00,55.40,60352200,49.60
2008-08-04,55.60,56.00,55.10,55.70,23351100,49.87
2008-08-01,55.00,56.60,55.00,56.00,37225100,50.14
2008-07-31,57.00,57.10,55.70,56.20,50981600,50.31
2008-07-30,56.80,57.00,56.00,57.00,50989600,51.03
2008-07-29,56.00,56.00,54.30,55.00,73118700,49.24
2008-07-28,57.80,57.80,57.80,57.80,000,51.75
2008-07-25,58.20,58.20,57.20,57.80,35268400,51.75
2008-07-24,58.20,58.90,58.10,58.90,40385900,52.73
2008-07-23,58.50,58.50,57.10,57.60,72415200,51.57
2008-07-22,59.30,59.30,57.20,57.90,64985300,51.84
2008-07-21,59.40,60.40,59.40,59.80,55555300,53.54
2008-07-18,59.00,59.40,57.00,58.00,68904800,51.93
2008-07-17,55.90,57.50,55.90,57.50,68844500,51.48
2008-07-16,54.60,54.60,53.20,53.80,86539500,48.17
2008-07-15,59.30,59.50,57.60,57.60,63240600,48.85
2008-07-14,61.10,61.90,60.10,60.60,40327600,51.39
2008-07-11,60.50,63.00,59.80,62.40,60105000,52.92
2008-07-10,58.90,60.30,58.70,59.50,42309400,50.46
2008-07-09,59.50,60.70,59.10,59.50,54407600,50.46
2008-07-08,59.90,59.90,58.30,58.90,65049600,49.95
2008-07-07,59.70,60.50,58.80,60.10,40843100,50.97
2008-07-04,59.30,59.90,58.40,59.00,55944300,50.03
2008-07-03,59.50,60.40,57.50,58.80,116793000,49.86
2008-07-02,64.00,64.20,61.80,61.80,79698400,52.41
2008-07-01,64.00,65.10,64.00,64.20,31958900,54.44
2008-06-30,63.90,65.10,63.50,65.00,87968600,55.12
2008-06-27,63.10,65.00,62.70,64.00,176441700,54.27
2008-06-26,66.70,66.70,64.60,65.00,53201600,55.12
2008-06-25,64.50,66.50,64.30,66.20,92512200,56.14
2008-06-24,65.00,65.10,64.20,64.20,60505000,54.44
2008-06-23,63.20,64.60,62.60,64.10,49377600,54.36
2008-06-20,64.50,64.90,63.20,63.70,67105800,54.02
2008-06-19,64.30,65.00,63.50,64.30,65550100,54.53
2008-06-18,64.90,65.90,64.60,65.50,34721700,55.55
2008-06-17,65.00,65.40,64.80,65.20,44002900,55.29
2008-06-16,65.80,66.00,65.30,65.90,35422200,55.88
2008-06-13,65.20,65.40,64.80,64.80,51782600,54.95
2008-06-12,64.50,65.40,64.00,64.80,74309600,54.95
2008-06-11,64.50,65.90,64.20,65.90,46747500,55.88
2008-06-10,65.00,65.20,63.90,63.90,88722300,54.19
2008-06-09,67.00,67.00,65.10,65.30,106553100,55.38
2008-06-06,68.70,68.90,68.40,68.40,83719500,58.00
2008-06-05,67.40,67.80,66.50,67.80,81283300,57.50
2008-06-04,66.20,67.30,66.20,67.10,34642300,56.90
2008-06-03,67.40,67.60,66.10,66.10,62100900,56.05
2008-06-02,66.50,67.60,66.30,67.60,52568500,57.33
2008-05-30,67.90,68.00,65.60,65.60,179993400,55.63
2008-05-29,68.00,68.10,67.10,67.10,102896900,56.90
2008-05-28,66.80,67.50,66.60,67.00,109239400,56.82
2008-05-27,66.50,66.50,65.20,65.80,32750900,55.80
2008-05-26,64.80,65.80,64.50,65.50,48882100,55.55
2008-05-23,66.00,66.60,65.50,65.50,60462800,55.55
2008-05-22,66.20,66.90,65.90,66.90,44571700,56.73
2008-05-21,67.80,67.90,67.00,67.30,42807900,57.07
2008-05-20,69.20,69.50,67.40,68.20,76233200,57.84
2008-05-19,69.20,69.80,69.20,69.40,82170700,58.85
2008-05-16,68.60,69.30,68.60,69.20,96861800,58.68
2008-05-15,68.80,68.90,67.90,68.60,84235000,58.17
2008-05-14,69.00,69.20,68.10,68.60,66894800,58.17
2008-05-13,68.30,68.90,67.60,68.90,64352100,58.43
2008-05-12,66.80,67.80,66.10,67.60,27912800,57.33
2008-05-09,67.50,67.70,66.10,66.30,43165700,56.22
2008-05-08,68.00,68.00,66.00,67.50,47408800,57.24
2008-05-07,68.70,69.00,68.10,68.20,52824800,57.84
2008-05-06,67.40,68.00,66.80,68.00,33189100,57.67
2008-05-05,68.00,68.10,66.30,67.20,44766700,56.99
2008-05-02,68.00,68.20,67.60,68.00,92264000,57.67
2008-05-01,66.70,66.70,66.70,66.70,000,56.56
2008-04-30,65.20,67.20,65.20,66.70,78825100,56.56
2008-04-29,66.50,67.00,64.70,64.70,54536300,54.87
2008-04-28,64.00,66.50,63.50,66.50,75851300,56.39
2008-04-25,64.00,64.90,64.00,64.70,48079100,54.87
2008-04-24,64.40,64.50,63.50,63.90,64047600,54.19
2008-04-23,66.00,66.00,64.60,64.60,71072500,54.78
2008-04-22,67.30,67.30,66.60,67.30,38374900,57.07
2008-04-21,66.80,67.50,66.80,67.40,39167800,57.16
2008-04-18,66.80,66.80,66.00,66.80,33877500,56.65
2008-04-17,67.10,67.50,66.60,67.10,101988300,56.90
2008-04-16,64.00,65.20,63.70,65.20,46683200,55.29
2008-04-15,63.00,63.80,62.80,63.00,38316600,53.43
2008-04-14,63.30,63.60,63.00,63.00,36339700,53.43
2008-04-11,64.30,64.60,63.50,64.10,37138700,54.36
2008-04-10,63.20,65.30,63.10,64.50,47724400,54.70
2008-04-09,63.00,64.50,62.80,63.10,42994800,53.51
2008-04-08,64.60,65.00,63.60,64.40,42432000,54.61
2008-04-07,64.30,65.10,64.20,65.00,45819900,55.12
2008-04-04,64.40,64.40,64.40,64.40,000,54.61
2008-04-03,64.00,64.90,63.90,64.40,28545000,54.61
2008-04-02,63.50,65.00,63.10,64.00,64002400,54.27
2008-04-01,62.50,63.50,61.80,61.80,49185600,52.41
2008-03-31,61.70,63.10,61.10,63.10,74422200,53.51
2008-03-28,62.20,63.30,62.00,62.30,110326800,52.83
2008-03-27,65.00,65.10,63.60,63.80,54733200,54.10
2008-03-26,65.80,67.00,65.50,67.00,54578500,56.82
2008-03-25,67.40,67.40,66.40,67.20,88387700,56.99
2008-03-24,69.30,69.30,67.30,67.40,130970500,57.16
2008-03-21,63.60,64.90,63.60,64.80,102026500,54.95
2008-03-20,61.70,62.90,61.00,62.60,54531200,53.09
2008-03-19,61.50,62.10,60.80,62.10,43415900,52.66
2008-03-18,59.90,60.60,59.50,59.90,47742500,50.80
2008-03-17,60.00,60.30,59.50,59.90,90618800,50.80
2008-03-14,62.50,62.60,60.60,61.10,45731500,51.81
2008-03-13,62.70,63.50,61.50,62.00,42417000,52.58
2008-03-12,64.00,64.20,63.10,63.80,46812800,54.10
2008-03-11,60.60,62.40,60.60,62.40,43448100,52.92
2008-03-10,62.90,62.90,61.00,61.20,60015500,51.90
2008-03-07,63.60,64.50,63.30,64.00,53148400,54.27
2008-03-06,63.50,64.90,63.50,64.90,64508900,55.04
2008-03-05,63.50,63.50,62.50,63.30,70157000,53.68
2008-03-04,60.10,63.00,60.10,62.90,73835300,53.34
2008-03-03,60.10,60.70,60.00,60.70,47223900,51.48
2008-02-29,62.60,63.50,61.60,61.60,63751100,52.24
2008-02-28,63.60,63.60,63.60,63.60,000,53.93
2008-02-27,62.80,63.60,62.70,63.60,93943300,53.93
2008-02-26,61.80,62.50,61.50,62.40,59521100,52.92
2008-02-25,61.00,61.50,60.60,61.20,40188900,51.90
2008-02-22,60.90,61.00,60.10,60.90,37323600,51.64
2008-02-21,61.50,62.10,61.10,61.90,40590900,52.49
2008-02-20,61.40,61.40,59.70,61.10,41160700,51.81
2008-02-19,60.80,61.50,60.00,61.50,20136100,52.15
2008-02-18,61.50,61.80,59.70,60.00,52285100,50.88
2008-02-15,61.00,61.70,60.90,61.50,30315800,52.15
2008-02-14,60.20,62.00,60.20,62.00,73189100,52.58
2008-02-13,61.00,61.00,59.90,59.90,52407700,50.80
2008-02-12,59.70,60.30,59.70,60.00,103550100,50.88
2008-02-11,61.40,61.40,61.40,61.40,000,52.07
2008-02-08,61.40,61.40,61.40,61.40,000,52.07
2008-02-07,61.40,61.40,61.40,61.40,000,52.07
2008-02-06,61.40,61.40,61.40,61.40,000,52.07
2008-02-05,61.40,61.40,61.40,61.40,000,52.07
2008-02-04,61.40,61.40,61.40,61.40,000,52.07
2008-02-01,61.00,62.20,60.40,61.40,135204600,52.07
2008-01-31,57.50,59.90,57.30,59.90,171997600,50.80
2008-01-30,57.50,58.30,57.00,57.80,111170000,49.02
2008-01-29,55.90,57.00,55.60,57.00,58359300,48.34
2008-01-28,55.40,55.40,54.00,54.20,39766800,45.96
2008-01-25,55.00,56.00,55.00,55.50,50502200,47.07
2008-01-24,54.50,54.50,53.10,53.70,71718800,45.54
2008-01-23,51.00,51.40,50.40,51.00,78569800,43.25
2008-01-22,49.60,51.10,49.60,49.60,87390700,42.06
2008-01-21,54.60,54.70,53.30,53.30,42920500,45.20
2008-01-18,54.00,54.90,53.30,54.60,65755100,46.30
2008-01-17,55.60,56.40,54.50,54.70,51432800,46.39
2008-01-16,55.60,56.20,54.90,55.40,78890400,46.98
2008-01-15,55.40,57.90,55.20,57.50,97880900,48.76
2008-01-14,56.50,56.80,54.70,54.90,77571900,46.56
2008-01-11,56.10,56.10,54.70,55.00,71897600,46.64
2008-01-10,57.00,57.40,55.30,55.70,61502900,47.23
2008-01-09,55.00,57.00,54.50,57.00,45198800,48.34
2008-01-08,55.80,56.60,55.50,56.00,47465100,47.49
2008-01-07,57.00,58.00,55.80,55.80,103566200,47.32
2008-01-04,59.30,60.40,58.50,60.00,48606800,50.88
2008-01-03,59.90,60.00,59.40,59.40,34946800,50.37
2008-01-02,62.00,62.00,60.20,60.50,39103500,51.31
2008-01-01,62.00,62.00,62.00,62.00,000,52.58
2007-12-31,61.00,62.10,60.80,62.00,38395000,52.58
2007-12-28,61.50,62.50,60.50,60.50,74333800,51.31
2007-12-27,60.00,61.70,59.60,61.70,126877200,52.32
2007-12-26,59.50,59.70,58.70,59.50,23959100,50.46
2007-12-25,59.50,59.70,59.10,59.60,25489800,50.54
2007-12-24,59.50,59.80,58.90,59.20,35894500,50.20
2007-12-21,59.20,59.60,59.00,59.00,77251300,50.03
2007-12-20,59.20,59.20,58.80,59.00,56590500,50.03
2007-12-19,60.00,60.00,58.80,59.20,87064100,50.20
2007-12-18,59.00,59.60,58.60,58.80,82561700,49.86
2007-12-17,59.10,59.60,58.90,59.50,66571100,50.46
2007-12-14,60.50,60.50,59.00,59.80,152815200,50.71
2007-12-13,61.00,61.60,60.70,60.70,138649700,51.48
2007-12-12,62.00,62.30,60.90,61.30,117611100,51.98
2007-12-11,61.30,62.70,61.20,62.70,77275400,53.17
2007-12-10,63.00,63.00,61.10,61.10,74473500,51.81
2007-12-07,62.50,63.50,62.40,62.60,164586800,53.09
2007-12-06,61.50,61.90,61.00,61.90,93277000,52.49
2007-12-05,60.20,61.10,59.90,60.90,112767000,51.64
2007-12-04,59.80,60.80,58.90,60.30,41054200,51.14
2007-12-03,60.70,60.80,59.60,59.80,40259200,50.71
2007-11-30,59.30,60.60,59.30,60.60,46965600,51.39
2007-11-29,59.00,60.00,58.80,60.00,58773300,50.88
2007-11-28,58.50,59.30,58.50,58.50,53882000,49.61
2007-11-27,59.50,60.10,58.80,59.10,83022000,50.12
2007-11-26,60.10,61.10,60.00,61.10,146041500,51.81
2007-11-23,60.00,60.20,59.30,59.60,54379500,50.54
2007-11-22,58.00,60.10,57.40,59.90,55141300,50.80
2007-11-21,60.50,60.60,58.60,58.60,82773700,49.69
2007-11-20,60.00,60.80,59.80,60.50,63928000,51.31
2007-11-19,60.50,62.00,60.40,60.50,70198200,51.31
2007-11-16,60.70,60.70,60.00,60.50,49634900,51.31
2007-11-15,61.00,61.60,60.90,60.90,49239900,51.64
